Date,Timestamp,GameEvent,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-05,11:16:13.4374,Waiting for input,KeySequenceStopped,NA,0.6001602,0.0169603,NA,NA,NA,NA,67,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.4384,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.4384,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,1.17024,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.4384,Input received,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.4384,Feedback: Success (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.4384,Lane: 1Column: 3,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,67,
2020-05-05,11:16:13.5034,Lane: 1Column: 3,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,67,
2020-05-05,11:16:14.2032,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,67,
2020-05-05,11:16:16.2027,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,67,
2020-05-05,11:16:16.1526,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,68,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:16.4197,Waiting for input,KeyDown,K,0.2667651,0.2667651,1,CorrectKey,H,K,68,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:16.5860,Waiting for input,KeyDown,J,0.4333231,0.166558,2,CorrectKey,J,None,68,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:16.8028,Waiting for input,KeyDown,L,0.6499144,0.2165913,3,CorrectKey,L,None,68,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:16.8048,Waiting for input,KeySequenceStopped,NA,0.6668553,0.0169409,NA,NA,NA,NA,68,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:16.8058,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:17.2032,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:17.2032,Feedback: Failure (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:17.2032,Lane: 1 Column: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5384616,1,0.25,0.5384616,1.114822,1,Accepted,KeySequence,68,
2020-05-05,11:16:17.2032,Lane: 1 Column: 2,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,68,
2020-05-05,11:16:17.2644,Lane: 1 Column: 2,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,68,
2020-05-05,11:16:17.9705,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,68,
2020-05-05,11:16:19.9857,Waiting for input,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,68,
2020-05-05,11:16:20.1039,Waiting for input,KeyDown,H,0,0,0,CorrectKey,H,K,69,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.2857,Waiting for input,KeyDown,K,0.1832568,0.1832568,1,CorrectKey,H,K,69,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.4197,Waiting for input,KeyDown,J,0.3167327,0.1334759,2,CorrectKey,J,None,69,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6028,Waiting for input,KeyDown,L,0.5000142,0.1832816,3,CorrectKey,L,None,69,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6048,Waiting for input,KeySequenceStopped,NA,0.51692,0.0169058,NA,NA,NA,NA,69,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6058,Input received,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6058,Input received,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5,1,0.25,0.5,0.9210119,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6058,Input received,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6058,Feedback: Success (normal),Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6058,Lane: 0Column: 3,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:20.6608,Lane: 0Column: 3,NewPolicyLooseOperation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:22.7033,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:22.9034,M - Rainbow Trout caught in column: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:25.0036,New fish spawned in lane: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:26.8534,Moving down (arrow) - lane: 1,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,69,
2020-05-05,11:16:26.8534,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,70,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,70,
2020-05-05,11:16:27.4545,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.6000399,0.6000399,NA,WrongKey,H,K,70,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,70,
2020-05-05,11:16:27.4865,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.6334177,0.0333778,NA,WrongKey,J,None,70,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,70,
2020-05-05,11:16:27.5205,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.6665763,0.0331586,NA,WrongKey,L,None,70,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,70,
2020-05-05,11:16:27.5225,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.6834677,0.0168914,NA,NA,NA,NA,70,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,70,
2020-05-05,11:16:27.5534,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,71,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,71,
2020-05-05,11:16:27.5867,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0335354,0.0335354,NA,WrongKey,H,K,71,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,71,
2020-05-05,11:16:27.6206,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0668033,0.0332679,NA,WrongKey,J,None,71,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,71,
2020-05-05,11:16:27.6696,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1165981,0.0497948,NA,WrongKey,L,None,71,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,71,
2020-05-05,11:16:27.6716,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1334937,0.0168956,NA,NA,NA,NA,71,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,71,
2020-05-05,11:16:27.7035,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,72,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,72,
2020-05-05,11:16:27.7365,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0333538,0.0333538,NA,WrongKey,H,K,72,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,72,
2020-05-05,11:16:27.7705,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0667205,0.0333667,NA,WrongKey,J,None,72,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,72,
2020-05-05,11:16:27.8207,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1166268,0.0499063,NA,WrongKey,L,None,72,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,72,
2020-05-05,11:16:27.8217,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1335861,0.0169593,NA,NA,NA,NA,72,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,72,
2020-05-05,11:16:27.8532,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,73,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,73,
2020-05-05,11:16:27.8861,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0334356,0.0334356,NA,WrongKey,H,K,73,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,73,
2020-05-05,11:16:27.9200,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0666689,0.0332333,NA,WrongKey,J,None,73,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,73,
2020-05-05,11:16:27.9528,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1001385,0.0334696,NA,WrongKey,L,None,73,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,73,
2020-05-05,11:16:27.9538,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1166292,0.0164907,NA,NA,NA,NA,73,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,73,
2020-05-05,11:16:28.0033,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,74,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,74,
2020-05-05,11:16:28.0370,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0338462,0.0338462,NA,WrongKey,H,K,74,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,74,
2020-05-05,11:16:28.0710,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0665381,0.0326919,NA,WrongKey,J,None,74,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,74,
2020-05-05,11:16:28.1037,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1000076,0.0334695,NA,WrongKey,L,None,74,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,74,
2020-05-05,11:16:28.1047,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1168089,0.0168013,NA,NA,NA,NA,74,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,74,
2020-05-05,11:16:28.1370,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,75,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,75,
2020-05-05,11:16:28.1696,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0332936,0.0332936,NA,WrongKey,H,K,75,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,75,
2020-05-05,11:16:28.2206,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0832299,0.0499363,NA,WrongKey,J,None,75,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,75,
2020-05-05,11:16:28.2535,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1166784,0.0334485,NA,WrongKey,L,None,75,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,75,
2020-05-05,11:16:28.2545,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1333565,0.0166781,NA,NA,NA,NA,75,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,75,
2020-05-05,11:16:28.2865,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,76,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,76,
2020-05-05,11:16:28.3196,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0333344,0.0333344,NA,WrongKey,H,K,76,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,76,
2020-05-05,11:16:28.3532,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0666232,0.0332888,NA,WrongKey,J,None,76,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,76,
2020-05-05,11:16:28.3862,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.100275,0.0336518,NA,WrongKey,L,None,76,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,76,
2020-05-05,11:16:28.3882,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1168582,0.0165832,NA,NA,NA,NA,76,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,76,
2020-05-05,11:16:28.4370,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,77,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,77,
2020-05-05,11:16:28.4701,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.033177,0.033177,NA,WrongKey,H,K,77,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,77,
2020-05-05,11:16:28.5040,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0665592,0.0333822,NA,WrongKey,J,None,77,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,77,
2020-05-05,11:16:28.5369,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0999898,0.0334306,NA,WrongKey,L,None,77,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,77,
2020-05-05,11:16:28.5379,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1167691,0.0167793,NA,NA,NA,NA,77,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,77,
2020-05-05,11:16:28.5704,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,78,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,78,
2020-05-05,11:16:28.6200,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0501998,0.0501998,NA,WrongKey,H,K,78,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,78,
2020-05-05,11:16:28.6530,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0835212,0.0333214,NA,WrongKey,J,None,78,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,78,
2020-05-05,11:16:28.6870,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1167944,0.0332732,NA,WrongKey,L,None,78,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,78,
2020-05-05,11:16:28.6890,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1338111,0.0170167,NA,NA,NA,NA,78,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,78,
2020-05-05,11:16:28.7199,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,79,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,79,
2020-05-05,11:16:28.7537,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.033242,0.033242,NA,WrongKey,H,K,79,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,79,
2020-05-05,11:16:28.7869,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0666661,0.0334241,NA,WrongKey,J,None,79,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,79,
2020-05-05,11:16:28.8367,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1165807,0.0499146,NA,WrongKey,L,None,79,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,79,
2020-05-05,11:16:28.8387,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1334555,0.0168748,NA,NA,NA,NA,79,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,79,
2020-05-05,11:16:28.9536,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5333334,1,0.25,0.5333334,0.7502258,1,Accepted,KeySequence,79,
